Thread: 1793 -- LS: (A = 64, B = 17) -- [A(0, 0) = (15, 8) = (15, 8) = B(3, 9)]
Thread: 853 -- LS: (A = 26, B = 13) -- [A(0, 0) = (0, 2) = (0, 2) = B(3, 13)]
Thread: 2485 -- LS: (A = 70, B = 29) -- [A(0, 0) = (14, 1) = (14, 1) = B(3, 1)]
Thread: 1773 -- LS: (A = 61, B = 21) -- [A(0, 0) = (15, 4) = (15, 4) = B(1, 4)]
Thread: 3740 -- LS: (A = 67, B = 44) -- [A(0, 0) = (11, 14) = (11, 14) = B(1, 12)]
Thread: 3743 -- LS: (A = 67, B = 47) -- [A(0, 0) = (11, 2) = (11, 2) = B(1, 12)]
Thread: 97 -- LS: (A = 12, B = 1) -- [A(0, 0) = (11, 7) = (11, 7) = B(1, 15)]
Thread: 99 -- LS: (A = 12, B = 3) -- [A(0, 0) = (11, 14) = (11, 14) = B(1, 15)]
Thread: 890 -- LS: (A = 31, B = 10) -- [A(0, 0) = (3, 9) = (3, 9) = B(2, 9)]
Thread: 4250 -- LS: (A = 51, B = 50) -- [A(0, 0) = (3, 12) = (3, 12) = B(3, 7)]
Thread: 3097 -- LS: (A = 67, B = 33) -- [A(0, 0) = (11, 1) = (11, 1) = B(3, 1)]
Thread: 3179 -- LS: (A = 77, B = 35) -- [A(0, 0) = (14, 15) = (14, 15) = B(2, 2)]
Thread: 3182 -- LS: (A = 77, B = 38) -- [A(0, 0) = (14, 5) = (14, 5) = B(2, 2)]
Thread: 1179 -- LS: (A = 67, B = 11) -- [A(0, 0) = (11, 3) = (11, 3) = B(2, 11)]
Thread: 4998 -- LS: (A = 64, B = 62) -- [A(0, 0) = (15, 1) = (15, 1) = B(1, 7)]
Thread: 870 -- LS: (A = 28, B = 14) -- [A(0, 0) = (3, 13) = (3, 13) = B(3, 4)]
Thread: 1765 -- LS: (A = 60, B = 21) -- [A(0, 0) = (2, 4) = (2, 4) = B(1, 4)]
Thread: 356 -- LS: (A = 44, B = 4) -- [A(0, 0) = (14, 0) = (14, 0) = B(2, 10)]
Thread: 358 -- LS: (A = 44, B = 6) -- [A(0, 0) = (14, 14) = (14, 14) = B(2, 10)]
Thread: 2914 -- LS: (A = 44, B = 34) -- [A(0, 0) = (14, 6) = (14, 6) = B(2, 10)]
Thread: 3077 -- LS: (A = 64, B = 37) -- [A(0, 0) = (15, 10) = (15, 10) = B(3, 9)]
Thread: 2331 -- LS: (A = 51, B = 27) -- [A(0, 0) = (3, 4) = (3, 4) = B(1, 9)]
Thread: 280 -- LS: (A = 35, B = 0) -- [A(0, 0) = (15, 7) = (15, 7) = B(3, 4)]
Thread: 283 -- LS: (A = 35, B = 3) -- [A(0, 0) = (15, 14) = (15, 14) = B(3, 4)]
Thread: 3058 -- LS: (A = 62, B = 34) -- [A(0, 0) = (1, 6) = (1, 6) = B(3, 6)]
Thread: 3553 -- LS: (A = 44, B = 41) -- [A(0, 0) = (14, 13) = (14, 13) = B(2, 10)]
Thread: 6395 -- LS: (A = 79, B = 75) -- [A(0, 0) = (1, 5) = (1, 5) = B(2, 11)]
Thread: 2345 -- LS: (A = 53, B = 25) -- [A(0, 0) = (9, 2) = (9, 2) = B(1, 7)]
Thread: 3009 -- LS: (A = 56, B = 33) -- [A(0, 0) = (6, 1) = (6, 1) = B(3, 1)]
Thread: 1168 -- LS: (A = 66, B = 8) -- [A(0, 0) = (9, 11) = (9, 11) = B(1, 11)]
Thread: 2353 -- LS: (A = 54, B = 25) -- [A(0, 0) = (13, 2) = (13, 2) = B(3, 6)]
Thread: 603 -- LS: (A = 75, B = 3) -- [A(0, 0) = (5, 14) = (5, 14) = B(2, 11)]
Thread: 518 -- LS: (A = 64, B = 6) -- [A(0, 0) = (15, 14) = (15, 14) = B(3, 9)]
Thread: 25 -- LS: (A = 3, B = 1) -- [A(0, 0) = (14, 7) = (14, 7) = B(1, 15)]
Thread: 2966 -- LS: (A = 50, B = 38) -- [A(0, 0) = (12, 5) = (12, 5) = B(3, 7)]
Thread: 5014 -- LS: (A = 66, B = 62) -- [A(0, 0) = (9, 1) = (9, 1) = B(3, 6)]
Thread: 3752 -- LS: (A = 69, B = 40) -- [A(0, 0) = (9, 9) = (9, 9) = B(2, 9)]
Thread: 3754 -- LS: (A = 69, B = 42) -- [A(0, 0) = (9, 15) = (9, 15) = B(2, 9)]
Thread: 4374 -- LS: (A = 66, B = 54) -- [A(0, 0) = (9, 13) = (9, 13) = B(2, 10)]
Thread: 5748 -- LS: (A = 78, B = 68) -- [A(0, 0) = (5, 10) = (5, 10) = B(2, 1)]
Thread: 2373 -- LS: (A = 56, B = 29) -- [A(0, 0) = (6, 1) = (6, 1) = B(3, 1)]
Thread: 3672 -- LS: (A = 59, B = 40) -- [A(0, 0) = (9, 9) = (9, 9) = B(2, 9)]
Thread: 3674 -- LS: (A = 59, B = 42) -- [A(0, 0) = (9, 15) = (9, 15) = B(2, 9)]
Thread: 2949 -- LS: (A = 48, B = 37) -- [A(0, 0) = (6, 10) = (6, 10) = B(3, 9)]
Thread: 4268 -- LS: (A = 53, B = 52) -- [A(0, 0) = (9, 11) = (9, 11) = B(2, 15)]
Thread: 3769 -- LS: (A = 71, B = 41) -- [A(0, 0) = (8, 13) = (8, 13) = B(2, 10)]
Thread: 3772 -- LS: (A = 71, B = 44) -- [A(0, 0) = (8, 14) = (8, 14) = B(2, 10)]
Thread: 3166 -- LS: (A = 75, B = 38) -- [A(0, 0) = (5, 5) = (5, 5) = B(1, 5)]
Thread: 2905 -- LS: (A = 43, B = 33) -- [A(0, 0) = (5, 1) = (5, 1) = B(1, 9)]
Thread: 2908 -- LS: (A = 43, B = 36) -- [A(0, 0) = (5, 15) = (5, 15) = B(1, 9)]
Thread: 2526 -- LS: (A = 75, B = 30) -- [A(0, 0) = (5, 12) = (5, 12) = B(1, 5)]
Thread: 1191 -- LS: (A = 68, B = 15) -- [A(0, 0) = (10, 7) = (10, 7) = B(2, 1)]
Thread: 316 -- LS: (A = 39, B = 4) -- [A(0, 0) = (5, 0) = (5, 0) = B(1, 4)]
Thread: 332 -- LS: (A = 41, B = 4) -- [A(0, 0) = (13, 0) = (13, 0) = B(2, 10)]
Thread: 334 -- LS: (A = 41, B = 6) -- [A(0, 0) = (13, 14) = (13, 14) = B(2, 10)]
Thread: 2327 -- LS: (A = 50, B = 31) -- [A(0, 0) = (12, 3) = (12, 3) = B(1, 12)]
Thread: 1481 -- LS: (A = 25, B = 17) -- [A(0, 0) = (2, 8) = (2, 8) = B(2, 11)]
Thread: 1486 -- LS: (A = 25, B = 22) -- [A(0, 0) = (2, 8) = (2, 8) = B(2, 11)]
Thread: 5107 -- LS: (A = 78, B = 59) -- [A(0, 0) = (5, 9) = (5, 9) = B(1, 6)]
Thread: 2336 -- LS: (A = 52, B = 24) -- [A(0, 0) = (11, 12) = (11, 12) = B(2, 15)]
Thread: 2339 -- LS: (A = 52, B = 27) -- [A(0, 0) = (11, 4) = (11, 4) = B(2, 15)]
Thread: 614 -- LS: (A = 76, B = 6) -- [A(0, 0) = (1, 14) = (1, 14) = B(3, 9)]
Thread: 598 -- LS: (A = 74, B = 6) -- [A(0, 0) = (5, 14) = (5, 14) = B(3, 9)]
Thread: 1746 -- LS: (A = 58, B = 18) -- [A(0, 0) = (6, 2) = (6, 2) = B(3, 2)]
Thread: 1751 -- LS: (A = 58, B = 23) -- [A(0, 0) = (6, 14) = (6, 14) = B(3, 2)]
Thread: 76 -- LS: (A = 9, B = 4) -- [A(0, 0) = (5, 0) = (5, 0) = B(1, 4)]
Thread: 1227 -- LS: (A = 73, B = 11) -- [A(0, 0) = (10, 3) = (10, 3) = B(1, 1)]
Thread: 2367 -- LS: (A = 55, B = 31) -- [A(0, 0) = (0, 3) = (0, 3) = B(3, 2)]
Thread: 2943 -- LS: (A = 47, B = 39) -- [A(0, 0) = (2, 5) = (2, 5) = B(2, 3)]
Thread: 2883 -- LS: (A = 40, B = 35) -- [A(0, 0) = (9, 15) = (9, 15) = B(1, 3)]
Thread: 3142 -- LS: (A = 72, B = 38) -- [A(0, 0) = (11, 5) = (11, 5) = B(1, 5)]
Thread: 2394 -- LS: (A = 59, B = 26) -- [A(0, 0) = (9, 0) = (9, 0) = B(1, 6)]
Thread: 4448 -- LS: (A = 76, B = 48) -- [A(0, 0) = (1, 6) = (1, 6) = B(2, 14)]
Thread: 5040 -- LS: (A = 70, B = 56) -- [A(0, 0) = (14, 6) = (14, 6) = B(3, 1)]
Thread: 4437 -- LS: (A = 74, B = 53) -- [A(0, 0) = (5, 9) = (5, 9) = B(1, 7)]
Thread: 2252 -- LS: (A = 41, B = 28) -- [A(0, 0) = (13, 3) = (13, 3) = B(1, 13)]
Thread: 4960 -- LS: (A = 60, B = 56) -- [A(0, 0) = (2, 6) = (2, 6) = B(1, 4)]
Thread: 1865 -- LS: (A = 73, B = 17) -- [A(0, 0) = (10, 8) = (10, 8) = B(1, 1)]
Thread: 1850 -- LS: (A = 71, B = 18) -- [A(0, 0) = (8, 2) = (8, 2) = B(1, 8)]
Thread: 139 -- LS: (A = 17, B = 3) -- [A(0, 0) = (8, 14) = (8, 14) = B(2, 11)]
Thread: 2441 -- LS: (A = 65, B = 25) -- [A(0, 0) = (14, 2) = (14, 2) = B(2, 11)]
Thread: 5078 -- LS: (A = 74, B = 62) -- [A(0, 0) = (5, 1) = (5, 1) = B(1, 7)]
Thread: 2154 -- LS: (A = 29, B = 26) -- [A(0, 0) = (1, 0) = (1, 0) = B(2, 14)]
Thread: 985 -- LS: (A = 43, B = 9) -- [A(0, 0) = (5, 5) = (5, 5) = B(2, 12)]
Thread: 988 -- LS: (A = 43, B = 12) -- [A(0, 0) = (5, 11) = (5, 11) = B(2, 12)]
Thread: 4341 -- LS: (A = 62, B = 53) -- [A(0, 0) = (1, 9) = (1, 9) = B(1, 7)]
Thread: 1050 -- LS: (A = 51, B = 10) -- [A(0, 0) = (3, 9) = (3, 9) = B(3, 7)]
Thread: 1627 -- LS: (A = 43, B = 19) -- [A(0, 0) = (5, 13) = (5, 13) = B(3, 6)]
Thread: 2222 -- LS: (A = 37, B = 30) -- [A(0, 0) = (10, 12) = (10, 12) = B(3, 9)]
Thread: 738 -- LS: (A = 12, B = 10) -- [A(0, 0) = (11, 9) = (11, 9) = B(1, 15)]
Thread: 1891 -- LS: (A = 76, B = 19) -- [A(0, 0) = (1, 13) = (1, 13) = B(1, 2)]
Thread: 2449 -- LS: (A = 66, B = 25) -- [A(0, 0) = (9, 2) = (9, 2) = B(3, 6)]
Thread: 150 -- LS: (A = 18, B = 6) -- [A(0, 0) = (2, 14) = (2, 14) = B(1, 8)]
Thread: 574 -- LS: (A = 71, B = 6) -- [A(0, 0) = (8, 14) = (8, 14) = B(1, 8)]
Thread: 5102 -- LS: (A = 77, B = 62) -- [A(0, 0) = (14, 1) = (14, 1) = B(1, 7)]
Thread: 2872 -- LS: (A = 39, B = 32) -- [A(0, 0) = (5, 6) = (5, 6) = B(1, 4)]
Thread: 2874 -- LS: (A = 39, B = 34) -- [A(0, 0) = (5, 6) = (5, 6) = B(1, 4)]
Thread: 2877 -- LS: (A = 39, B = 37) -- [A(0, 0) = (5, 10) = (5, 10) = B(1, 4)]
Thread: 2303 -- LS: (A = 47, B = 31) -- [A(0, 0) = (2, 3) = (2, 3) = B(1, 12)]
Thread: 5721 -- LS: (A = 75, B = 65) -- [A(0, 0) = (5, 14) = (5, 14) = B(2, 11)]
Thread: 5723 -- LS: (A = 75, B = 67) -- [A(0, 0) = (5, 11) = (5, 11) = B(2, 11)]
Thread: 5119 -- LS: (A = 79, B = 63) -- [A(0, 0) = (1, 15) = (1, 15) = B(2, 11)]
Thread: 4322 -- LS: (A = 60, B = 50) -- [A(0, 0) = (2, 12) = (2, 12) = B(2, 9)]
Thread: 5702 -- LS: (A = 72, B = 70) -- [A(0, 0) = (11, 14) = (11, 14) = B(2, 7)]
Thread: 3173 -- LS: (A = 76, B = 37) -- [A(0, 0) = (1, 10) = (1, 10) = B(3, 9)]
Thread: 3646 -- LS: (A = 55, B = 46) -- [A(0, 0) = (0, 14) = (0, 14) = B(2, 13)]
Thread: 5035 -- LS: (A = 69, B = 59) -- [A(0, 0) = (9, 9) = (9, 9) = B(2, 9)]
Thread: 5036 -- LS: (A = 69, B = 60) -- [A(0, 0) = (9, 2) = (9, 2) = B(2, 9)]
Thread: 2407 -- LS: (A = 60, B = 31) -- [A(0, 0) = (2, 3) = (2, 3) = B(2, 9)]
Thread: 5712 -- LS: (A = 74, B = 64) -- [A(0, 0) = (5, 15) = (5, 15) = B(1, 7)]
Thread: 3693 -- LS: (A = 61, B = 45) -- [A(0, 0) = (15, 4) = (15, 4) = B(1, 4)]
Thread: 3819 -- LS: (A = 77, B = 43) -- [A(0, 0) = (14, 5) = (14, 5) = B(4, 1)]
Thread: 4987 -- LS: (A = 63, B = 59) -- [A(0, 0) = (15, 9) = (15, 9) = B(4, 5)]
Thread: 4314 -- LS: (A = 59, B = 50) -- [A(0, 0) = (9, 12) = (9, 12) = B(2, 9)]
Thread: 5676 -- LS: (A = 69, B = 68) -- [A(0, 0) = (9, 10) = (9, 10) = B(1, 2)]
Thread: 1466 -- LS: (A = 23, B = 18) -- [A(0, 0) = (14, 2) = (14, 2) = B(3, 2)]
Thread: 5705 -- LS: (A = 73, B = 65) -- [A(0, 0) = (10, 14) = (10, 14) = B(1, 1)]
Thread: 2382 -- LS: (A = 57, B = 30) -- [A(0, 0) = (0, 12) = (0, 12) = B(1, 5)]
Thread: 1791 -- LS: (A = 63, B = 23) -- [A(0, 0) = (15, 14) = (15, 14) = B(1, 3)]
Thread: 3121 -- LS: (A = 70, B = 33) -- [A(0, 0) = (14, 1) = (14, 1) = B(3, 1)]
Thread: 5081 -- LS: (A = 75, B = 57) -- [A(0, 0) = (5, 0) = (5, 0) = B(1, 5)]
Thread: 6378 -- LS: (A = 77, B = 74) -- [A(0, 0) = (14, 5) = (14, 5) = B(1, 7)]
Thread: 2286 -- LS: (A = 45, B = 30) -- [A(0, 0) = (4, 12) = (4, 12) = B(5, 2)]
Thread: 1246 -- LS: (A = 75, B = 14) -- [A(0, 0) = (5, 13) = (5, 13) = B(1, 5)]
Thread: 91 -- LS: (A = 11, B = 3) -- [A(0, 0) = (3, 14) = (3, 14) = B(2, 11)]
Thread: 2984 -- LS: (A = 53, B = 32) -- [A(0, 0) = (9, 6) = (9, 6) = B(3, 11)]
Thread: 2991 -- LS: (A = 53, B = 39) -- [A(0, 0) = (9, 5) = (9, 5) = B(3, 11)]
Thread: 404 -- LS: (A = 50, B = 4) -- [A(0, 0) = (12, 0) = (12, 0) = B(4, 15)]
Thread: 1672 -- LS: (A = 49, B = 16) -- [A(0, 0) = (6, 15) = (6, 15) = B(2, 2)]
Thread: 1658 -- LS: (A = 47, B = 18) -- [A(0, 0) = (2, 2) = (2, 2) = B(2, 3)]
Thread: 5657 -- LS: (A = 67, B = 65) -- [A(0, 0) = (11, 14) = (11, 14) = B(2, 11)]
Thread: 1275 -- LS: (A = 79, B = 11) -- [A(0, 0) = (1, 3) = (1, 3) = B(2, 11)]
Thread: 3022 -- LS: (A = 57, B = 38) -- [A(0, 0) = (0, 5) = (0, 5) = B(1, 5)]
Thread: 5023 -- LS: (A = 67, B = 63) -- [A(0, 0) = (11, 15) = (11, 15) = B(2, 11)]
Thread: 2136 -- LS: (A = 27, B = 24) -- [A(0, 0) = (4, 12) = (4, 12) = B(2, 15)]
Thread: 1107 -- LS: (A = 58, B = 11) -- [A(0, 0) = (6, 3) = (6, 3) = B(4, 4)]
Thread: 4968 -- LS: (A = 61, B = 56) -- [A(0, 0) = (15, 6) = (15, 6) = B(1, 4)]
Thread: 4972 -- LS: (A = 61, B = 60) -- [A(0, 0) = (15, 2) = (15, 2) = B(1, 4)]
Thread: 3604 -- LS: (A = 50, B = 44) -- [A(0, 0) = (12, 14) = (12, 14) = B(1, 12)]
Thread: 3607 -- LS: (A = 50, B = 47) -- [A(0, 0) = (12, 2) = (12, 2) = B(1, 12)]
Thread: 1163 -- LS: (A = 65, B = 11) -- [A(0, 0) = (14, 3) = (14, 3) = B(1, 1)]
Thread: 3625 -- LS: (A = 53, B = 41) -- [A(0, 0) = (9, 13) = (9, 13) = B(4, 8)]
Thread: 4466 -- LS: (A = 78, B = 50) -- [A(0, 0) = (5, 12) = (5, 12) = B(3, 7)]
Thread: 4467 -- LS: (A = 78, B = 51) -- [A(0, 0) = (5, 3) = (5, 3) = B(3, 7)]
Thread: 4468 -- LS: (A = 78, B = 52) -- [A(0, 0) = (5, 11) = (5, 11) = B(3, 7)]
Thread: 3825 -- LS: (A = 78, B = 41) -- [A(0, 0) = (5, 13) = (5, 13) = B(4, 8)]
Thread: 1530 -- LS: (A = 31, B = 18) -- [A(0, 0) = (3, 2) = (3, 2) = B(3, 2)]
Thread: 1535 -- LS: (A = 31, B = 23) -- [A(0, 0) = (3, 14) = (3, 14) = B(3, 2)]
Thread: 1545 -- LS: (A = 33, B = 17) -- [A(0, 0) = (1, 8) = (1, 8) = B(4, 10)]
Thread: 1546 -- LS: (A = 33, B = 18) -- [A(0, 0) = (1, 2) = (1, 2) = B(4, 10)]
Thread: 1910 -- LS: (A = 78, B = 22) -- [A(0, 0) = (5, 8) = (5, 8) = B(4, 8)]
Thread: 6344 -- LS: (A = 73, B = 72) -- [A(0, 0) = (10, 11) = (10, 11) = B(4, 12)]
Thread: 2491 -- LS: (A = 71, B = 27) -- [A(0, 0) = (8, 4) = (8, 4) = B(4, 11)]
Thread: 3586 -- LS: (A = 48, B = 42) -- [A(0, 0) = (6, 15) = (6, 15) = B(4, 13)]
Thread: 1508 -- LS: (A = 28, B = 20) -- [A(0, 0) = (3, 8) = (3, 8) = B(1, 13)]
Thread: 788 -- LS: (A = 18, B = 12) -- [A(0, 0) = (2, 11) = (2, 11) = B(10, 5)]
Thread: 71 -- LS: (A = 8, B = 7) -- [A(0, 0) = (11, 4) = (11, 4) = B(4, 5)]
Thread: 619 -- LS: (A = 77, B = 3) -- [A(0, 0) = (14, 14) = (14, 14) = B(4, 1)]
Thread: 2900 -- LS: (A = 42, B = 36) -- [A(0, 0) = (15, 15) = (15, 15) = B(4, 13)]
Thread: 4276 -- LS: (A = 54, B = 52) -- [A(0, 0) = (13, 11) = (13, 11) = B(1, 14)]
Thread: 4291 -- LS: (A = 56, B = 51) -- [A(0, 0) = (6, 3) = (6, 3) = B(2, 5)]
Thread: 1263 -- LS: (A = 77, B = 15) -- [A(0, 0) = (14, 7) = (14, 7) = B(3, 5)]
Thread: 1157 -- LS: (A = 64, B = 13) -- [A(0, 0) = (15, 2) = (15, 2) = B(4, 2)]
Thread: 5057 -- LS: (A = 72, B = 57) -- [A(0, 0) = (11, 0) = (11, 0) = B(1, 5)]
Thread: 5053 -- LS: (A = 71, B = 61) -- [A(0, 0) = (8, 15) = (8, 15) = B(3, 15)]
Thread: 2169 -- LS: (A = 31, B = 25) -- [A(0, 0) = (3, 2) = (3, 2) = B(4, 1)]
Thread: 2170 -- LS: (A = 31, B = 26) -- [A(0, 0) = (3, 0) = (3, 0) = B(4, 1)]
Thread: 251 -- LS: (A = 31, B = 3) -- [A(0, 0) = (3, 14) = (3, 14) = B(4, 1)]
Thread: 2840 -- LS: (A = 35, B = 32) -- [A(0, 0) = (15, 6) = (15, 6) = B(7, 8)]
Thread: 3580 -- LS: (A = 47, B = 44) -- [A(0, 0) = (2, 14) = (2, 14) = B(1, 12)]
Thread: 2429 -- LS: (A = 63, B = 29) -- [A(0, 0) = (15, 1) = (15, 1) = B(1, 3)]
Thread: 2833 -- LS: (A = 34, B = 33) -- [A(0, 0) = (6, 1) = (6, 1) = B(5, 15)]
Thread: 1687 -- LS: (A = 50, B = 23) -- [A(0, 0) = (12, 14) = (12, 14) = B(5, 5)]
Thread: 1873 -- LS: (A = 74, B = 17) -- [A(0, 0) = (5, 8) = (5, 8) = B(3, 9)]
Thread: 2468 -- LS: (A = 68, B = 28) -- [A(0, 0) = (10, 3) = (10, 3) = B(3, 4)]
Thread: 744 -- LS: (A = 13, B = 8) -- [A(0, 0) = (2, 11) = (2, 11) = B(5, 6)]
Thread: 321 -- LS: (A = 40, B = 1) -- [A(0, 0) = (9, 7) = (9, 7) = B(4, 6)]
Thread: 730 -- LS: (A = 11, B = 10) -- [A(0, 0) = (3, 9) = (3, 9) = B(5, 10)]
Thread: 1636 -- LS: (A = 44, B = 20) -- [A(0, 0) = (14, 8) = (14, 8) = B(4, 9)]
Thread: 1621 -- LS: (A = 42, B = 21) -- [A(0, 0) = (15, 4) = (15, 4) = B(5, 7)]
Thread: 1442 -- LS: (A = 20, B = 18) -- [A(0, 0) = (8, 2) = (8, 2) = B(5, 1)]
Thread: 4981 -- LS: (A = 62, B = 61) -- [A(0, 0) = (1, 15) = (1, 15) = B(4, 11)]
Thread: 342 -- LS: (A = 42, B = 6) -- [A(0, 0) = (15, 14) = (15, 14) = B(4, 13)]
Thread: 4387 -- LS: (A = 68, B = 51) -- [A(0, 0) = (10, 3) = (10, 3) = B(4, 11)]
Thread: 4391 -- LS: (A = 68, B = 55) -- [A(0, 0) = (10, 0) = (10, 0) = B(4, 11)]
Thread: 4420 -- LS: (A = 72, B = 52) -- [A(0, 0) = (11, 11) = (11, 11) = B(5, 2)]
Thread: 2509 -- LS: (A = 73, B = 29) -- [A(0, 0) = (10, 1) = (10, 1) = B(7, 10)]
Thread: 2510 -- LS: (A = 73, B = 30) -- [A(0, 0) = (10, 12) = (10, 12) = B(7, 10)]
Thread: 4331 -- LS: (A = 61, B = 51) -- [A(0, 0) = (15, 3) = (15, 3) = B(4, 11)]
Thread: 4335 -- LS: (A = 61, B = 55) -- [A(0, 0) = (15, 0) = (15, 0) = B(4, 11)]
Thread: 3562 -- LS: (A = 45, B = 42) -- [A(0, 0) = (4, 15) = (4, 15) = B(3, 14)]
Thread: 3564 -- LS: (A = 45, B = 44) -- [A(0, 0) = (4, 14) = (4, 14) = B(3, 14)]
Thread: 104 -- LS: (A = 13, B = 0) -- [A(0, 0) = (2, 7) = (2, 7) = B(4, 2)]
Thread: 193 -- LS: (A = 24, B = 1) -- [A(0, 0) = (12, 7) = (12, 7) = B(7, 4)]
Thread: 198 -- LS: (A = 24, B = 6) -- [A(0, 0) = (12, 14) = (12, 14) = B(7, 4)]
Thread: 755 -- LS: (A = 14, B = 11) -- [A(0, 0) = (13, 3) = (13, 3) = B(7, 9)]
Thread: 756 -- LS: (A = 14, B = 12) -- [A(0, 0) = (13, 11) = (13, 11) = B(7, 9)]
Thread: 1250 -- LS: (A = 76, B = 10) -- [A(0, 0) = (1, 9) = (1, 9) = B(4, 12)]
Thread: 3112 -- LS: (A = 69, B = 32) -- [A(0, 0) = (9, 6) = (9, 6) = B(5, 6)]
Thread: 1758 -- LS: (A = 59, B = 22) -- [A(0, 0) = (9, 8) = (9, 8) = B(5, 2)]
Thread: 4364 -- LS: (A = 65, B = 52) -- [A(0, 0) = (14, 11) = (14, 11) = B(4, 4)]
Thread: 4350 -- LS: (A = 63, B = 54) -- [A(0, 0) = (15, 13) = (15, 13) = B(4, 5)]
Thread: 1204 -- LS: (A = 70, B = 12) -- [A(0, 0) = (14, 11) = (14, 11) = B(10, 5)]
Thread: 589 -- LS: (A = 73, B = 5) -- [A(0, 0) = (10, 5) = (10, 5) = B(4, 12)]
Thread: 1840 -- LS: (A = 70, B = 16) -- [A(0, 0) = (14, 15) = (14, 15) = B(6, 10)]
Thread: 3569 -- LS: (A = 46, B = 41) -- [A(0, 0) = (14, 13) = (14, 13) = B(6, 3)]
Thread: 379 -- LS: (A = 47, B = 3) -- [A(0, 0) = (2, 14) = (2, 14) = B(6, 8)]
Thread: 1489 -- LS: (A = 26, B = 17) -- [A(0, 0) = (0, 8) = (0, 8) = B(5, 8)]
Thread: 427 -- LS: (A = 53, B = 3) -- [A(0, 0) = (9, 14) = (9, 14) = B(5, 12)]
Thread: 430 -- LS: (A = 53, B = 6) -- [A(0, 0) = (9, 14) = (9, 14) = B(5, 12)]
Thread: 3084 -- LS: (A = 65, B = 36) -- [A(0, 0) = (14, 15) = (14, 15) = B(8, 2)]
Thread: 2165 -- LS: (A = 30, B = 29) -- [A(0, 0) = (12, 1) = (12, 1) = B(7, 10)]
Thread: 2411 -- LS: (A = 61, B = 27) -- [A(0, 0) = (15, 4) = (15, 4) = B(4, 11)]
Thread: 3716 -- LS: (A = 64, B = 44) -- [A(0, 0) = (15, 14) = (15, 14) = B(5, 4)]
Thread: 3537 -- LS: (A = 42, B = 41) -- [A(0, 0) = (15, 13) = (15, 13) = B(6, 3)]
Thread: 160 -- LS: (A = 20, B = 0) -- [A(0, 0) = (8, 7) = (8, 7) = B(5, 1)]
Thread: 3621 -- LS: (A = 52, B = 45) -- [A(0, 0) = (11, 4) = (11, 4) = B(5, 2)]
Thread: 1239 -- LS: (A = 74, B = 15) -- [A(0, 0) = (5, 7) = (5, 7) = B(6, 6)]
Thread: 3814 -- LS: (A = 76, B = 46) -- [A(0, 0) = (1, 14) = (1, 14) = B(5, 8)]
Thread: 5065 -- LS: (A = 73, B = 57) -- [A(0, 0) = (10, 0) = (10, 0) = B(7, 10)]
Thread: 910 -- LS: (A = 33, B = 14) -- [A(0, 0) = (1, 13) = (1, 13) = B(5, 15)]
Thread: 8 -- LS: (A = 1, B = 0) -- [A(0, 0) = (7, 7) = (7, 7) = B(6, 11)]
Thread: 1016 -- LS: (A = 47, B = 8) -- [A(0, 0) = (2, 11) = (2, 11) = B(5, 6)]
Thread: 1021 -- LS: (A = 47, B = 13) -- [A(0, 0) = (2, 2) = (2, 2) = B(5, 6)]
Thread: 371 -- LS: (A = 46, B = 3) -- [A(0, 0) = (14, 14) = (14, 14) = B(9, 10)]
Thread: 1027 -- LS: (A = 48, B = 11) -- [A(0, 0) = (6, 3) = (6, 3) = B(9, 3)]
Thread: 4240 -- LS: (A = 50, B = 48) -- [A(0, 0) = (12, 6) = (12, 6) = B(5, 5)]
Thread: 4258 -- LS: (A = 52, B = 50) -- [A(0, 0) = (11, 12) = (11, 12) = B(3, 7)]
Thread: 4259 -- LS: (A = 52, B = 51) -- [A(0, 0) = (11, 3) = (11, 3) = B(3, 7)]
Thread: 44 -- LS: (A = 5, B = 4) -- [A(0, 0) = (5, 0) = (5, 0) = B(8, 9)]
Thread: 1433 -- LS: (A = 19, B = 17) -- [A(0, 0) = (13, 8) = (13, 8) = B(13, 4)]
Thread: 5090 -- LS: (A = 76, B = 58) -- [A(0, 0) = (1, 6) = (1, 6) = B(6, 13)]
Thread: 221 -- LS: (A = 27, B = 5) -- [A(0, 0) = (4, 5) = (4, 5) = B(9, 13)]
Thread: 3596 -- LS: (A = 49, B = 44) -- [A(0, 0) = (6, 14) = (6, 14) = B(5, 4)]
Thread: 4296 -- LS: (A = 57, B = 48) -- [A(0, 0) = (0, 6) = (0, 6) = B(4, 13)]
Thread: 4441 -- LS: (A = 75, B = 49) -- [A(0, 0) = (5, 6) = (5, 6) = B(6, 10)]
Thread: 4443 -- LS: (A = 75, B = 51) -- [A(0, 0) = (5, 3) = (5, 3) = B(6, 10)]
Thread: 6385 -- LS: (A = 78, B = 73) -- [A(0, 0) = (5, 10) = (5, 10) = B(5, 15)]
Thread: 309 -- LS: (A = 38, B = 5) -- [A(0, 0) = (5, 5) = (5, 5) = B(5, 4)]
Thread: 311 -- LS: (A = 38, B = 7) -- [A(0, 0) = (5, 4) = (5, 4) = B(5, 4)]
Thread: 4232 -- LS: (A = 49, B = 48) -- [A(0, 1) = (14, 12) = (14, 12) = B(6, 9)]
Thread: 557 -- LS: (A = 69, B = 5) -- [A(0, 0) = (9, 5) = (9, 5) = B(9, 13)]
